iter	Logloss
713	0.02564884594
714	0.02562830221
715	0.02562429971
716	0.0256171635
717	0.02559987767
718	0.02559292825
719	0.02556499266
720	0.02555233724
721	0.025534848
722	0.02551214461
723	0.02550232793
724	0.02546749145
725	0.02542235708
726	0.02540064866
727	0.02538245603
728	0.0253682399
729	0.02533861783
730	0.02530928001
731	0.02528767142
732	0.02526183694
733	0.02523657192
734	0.02521331105
735	0.02519850384
736	0.02517749459
737	0.02513895097
738	0.02512900867
739	0.02511182098
740	0.02510211643
741	0.02509423639
742	0.025085592
743	0.02506669559
744	0.02506312693
745	0.02504632257
746	0.02502549855
747	0.02502163168
748	0.0250132143
749	0.02501004032
750	0.0250018325
751	0.0249981574
752	0.02499504069
753	0.02496824223
754	0.02496024477
755	0.02495244438
756	0.02494483654
757	0.02490866875
758	0.0249012532
759	0.02489402137
760	0.02487015547
761	0.0248482453
762	0.02484472015
763	0.02483079351
764	0.02482144734
765	0.02477170029
766	0.02476475824
767	0.02475798872
768	0.02473660853
769	0.02472999395
770	0.02472666574
771	0.02471374139
772	0.02470730092
773	0.02468321808
774	0.02466768565
775	0.02465471447
776	0.02460336053
777	0.02458178177
778	0.0245754955
779	0.0245628193
780	0.02454689168
781	0.02453221825
782	0.02451980076
783	0.02451301075
784	0.02450713912
785	0.02447090523
786	0.02443886549
787	0.02442410679
788	0.02441837486
789	0.02440949145
790	0.02440391641
791	0.02439169445
792	0.02436021112
793	0.02432455987
794	0.02431195965
795	0.02427773294
796	0.02423622066
797	0.02418925303
798	0.02417738302
799	0.02417213916
800	0.02416702905
801	0.02415188644
802	0.02414072892
803	0.0240938919
804	0.02408114059
805	0.02406686573
806	0.02405567604
807	0.02404176339
808	0.0239962462
809	0.02396699972
810	0.02395340924
811	0.02392043123
812	0.0239096235
813	0.02389643992
814	0.02388593272
815	0.02387570592
816	0.02385869707
817	0.0238264811
818	0.02379602623
819	0.02379144279
820	0.02377764904
821	0.0237458654
822	0.02373334824
823	0.02372350887
824	0.0237110964
825	0.02370153462
826	0.02368355519
827	0.02365795406
828	0.02364480717
829	0.02360646493
830	0.02359452792
831	0.02358522255
832	0.02357064734
833	0.02356158983
834	0.02355004926
835	0.0235128038
836	0.02350399494
837	0.02349158896
838	0.02347899897
839	0.02346254784
840	0.02345064889
841	0.02342308872
842	0.02341454977
843	0.02340979579
844	0.023398378
845	0.02339501129
846	0.02338575293
847	0.02337748117
848	0.02336943309
849	0.02335514478
850	0.02332381517
851	0.02328850556
852	0.02327549094
853	0.02326436978
854	0.0232565967
855	0.02324577199
856	0.02323495661
857	0.02322739384
858	0.02322296358
859	0.02318590633
860	0.02318045194
861	0.02316681871
862	0.02315626076
863	0.02312472475
864	0.02311942826
865	0.02309507044
866	0.02308477463
867	0.02305212794
868	0.02303604816
869	0.02302497943
870	0.02299261513
871	0.02298832009
872	0.02298047763
873	0.02297058611
874	0.0229509175
875	0.02293221272
876	0.02292187315
877	0.02291458704
878	0.02290636868
879	0.02290481812
880	0.02289495184
881	0.02288787615
882	0.02285647899
883	0.0228475081
884	0.0228378648
885	0.02283099289
886	0.02282742688
887	0.02282232677
888	0.022804197
889	0.02278541172
890	0.02277667611
891	0.02274543405
892	0.02273606898
893	0.02273033131
894	0.02272249038
895	0.02271907373
896	0.02270436669
897	0.02269522455
898	0.02268682017
899	0.02268253417
900	0.02267874002
901	0.02267404213
902	0.02267068261
903	0.02266208495
904	0.02264766708
905	0.02263980046
906	0.02263625644
907	0.02260591578
908	0.02258559154
909	0.02256759139
910	0.02255859177
911	0.02254498903
912	0.02253621645
913	0.02250799107
914	0.02249866074
915	0.02248955809
916	0.02248326612
917	0.02246581318
918	0.02246058447
919	0.02245197088
920	0.02245196498
921	0.02243466495
922	0.02242855601
923	0.02242048613
924	0.02240249601
925	0.02237389903
926	0.02235722791
927	0.0223572164
928	0.02233984333
929	0.02233687304
930	0.02230980575
931	0.02230384803
932	0.02229557299
933	0.02228492511
934	0.0222820947
935	0.0222740132
936	0.02225208453
937	0.02223871283
938	0.02223334595
939	0.02222995504
940	0.0222140283
941	0.02221074082
942	0.02221072953
943	0.02217408077
944	0.02217394651
945	0.02216117255
946	0.02215055683
947	0.02214736822
948	0.02212110182
949	0.02211526458
950	0.02211216956
951	0.02210445953
952	0.02209679531
953	0.02208822644
954	0.02208520705
955	0.02207667594
956	0.02206161773
957	0.0220360313
958	0.02203273661
959	0.02202043973
960	0.02199513027
961	0.02199257635
962	0.02198689215
963	0.02197965833
964	0.02196737202
965	0.02194917549
966	0.02194685822
967	0.02193001025
968	0.02192595626
969	0.02191568626
970	0.0218980955
971	0.02189072103
972	0.02188515278
973	0.02187765305
974	0.02186226716
975	0.0218449916
976	0.02184235055
977	0.02183513536
978	0.02182694695
979	0.02182153427
980	0.02181897015
981	0.02181648202
982	0.02181406757
983	0.0218060908
984	0.02179830908
985	0.02179465438
986	0.02177112981
987	0.02176420439
988	0.02174794814
989	0.02174086667
990	0.02173340413
991	0.02173111546
992	0.02170850751
993	0.02168513727
994	0.02167706498
995	0.02167483753
996	0.02166800477
997	0.02166092855
998	0.02165307668
999	0.02165089789
